Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
27,9,3,3.23641304347826,6.56551724137931,1,4,29,27,2.23529411764706,6.11881188118812,9,1,1.836603,29,7
10,9,1,6.49038461538461,5.19565217391304,4,3,33,10,6.12037037037037,5.85294117647059,9,1,0.5855005,33,9
19,6,3,4.44230769230769,4.45714285714286,2,2,36,19,4.89814814814815,4.66666666666667,7,1,0.3557746,36,8
31,2,3,5.17857142857143,3.25,3,1,5,31,5.45098039215686,2.90196078431373,7,1,0.8973158,5,7
15,6,3,5.18620689655172,3.26896551724138,3,1,18,15,5.2037037037037,2.88235294117647,3,1,0.5257775,18,8
16,8,3,3.25,3.24728260869565,1,1,4,16,3.55882352941176,4.22222222222222,3,1,0.8259944,4,7
6,9,3,6.82758620689655,5.19285714285714,4,3,24,6,6.31372549019608,4.83333333333333,8,1,0.5657395,24,9
4,7,2,3.25,3.25,1,1,4,31,3.55882352941176,2.90196078431373,2,1,0.1573409,31,2
12,1,2,1.82068965517241,6.62228260869565,0,4,12,25,2.13725490196078,6.24752475247525,8,1,0.4337145,25,9
22,1,2,1,1.51724137931034,0,0,22,35,1.25490196078431,1.40196078431373,1,1,1.467682,35,2
14,6,2,4.46206896551724,1.58423913043478,2,0,14,13,4.21782178217822,2.00980392156863,1,1,0.1921381,13,1
26,9,1,5.17857142857143,6.58967391304348,3,4,17,26,4.98039215686275,6.41176470588235,NaN,1,0.041591,17,7
3,9,2,6.49728260869565,3.24728260869565,4,1,3,16,6.32352941176471,4.22222222222222,8,1,0.1660725,16,8
19,6,1,1.82068965517241,4.45714285714286,0,2,30,19,1.67326732673267,4.66666666666667,3,1,0.743966,30,2
17,7,2,5.17857142857143,3.26896551724138,3,1,17,15,4.98039215686275,2.88235294117647,3,1,0.3092624,15,6
10,9,3,1.82068965517241,5.19565217391304,0,3,30,10,1.67326732673267,5.85294117647059,7,1,0.1783811,30,2
9,2,1,4.44230769230769,3.25271739130435,2,1,36,9,4.89814814814815,3.54455445544554,NaN,1,2.20071,36,8
