Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
15,2,3,1.82068965517241,3.26896551724138,0,1,12,15,2.13725490196078,2.88235294117647,NaN,2,2.471708,12,1
17,3,2,5.17857142857143,3.25,3,1,17,31,4.98039215686275,2.90196078431373,1,2,1.254023,31,1
23,7,2,6.64423076923077,5.19285714285714,4,3,23,6,6.37623762376238,4.83333333333333,5,2,0.442238,6,5
11,3,2,5.2,3.26896551724138,3,1,11,15,5.94059405940594,2.88235294117647,2,2,0.5863269,15,2
19,2,1,1.82068965517241,4.45714285714286,0,2,30,19,1.67326732673267,4.66666666666667,1,2,0.5266692,30,1
25,6,1,3.24184782608696,6.62228260869565,1,4,28,25,4.03703703703704,6.24752475247525,1,2,0.9455791,28,2
31,1,3,5.18620689655172,3.25,3,1,18,31,5.2037037037037,2.90196078431373,1,2,0.8928845,18,3
27,7,1,1.45714285714286,6.56551724137931,0,4,20,27,1.97058823529412,6.11881188118812,1,2,0.3701746,20,1
5,3,2,5.17857142857143,4.45,3,2,5,2,5.45098039215686,4.75247524752475,2,2,0.5928164,2,3
34,7,3,3.24184782608696,6.50961538461539,1,4,28,34,4.03703703703704,6.1078431372549,3,2,1.954583,28,2
3,7,2,6.49728260869565,5.19310344827586,4,3,3,1,6.32352941176471,5.33333333333333,3,2,1.487745,1,3
20,1,2,1.45714285714286,5.1929347826087,0,3,20,32,1.97058823529412,4.88235294117647,NaN,2,2.585715,32,6
16,3,1,5.18620689655172,3.24728260869565,3,1,18,16,5.2037037037037,4.22222222222222,2,2,0.3157682,18,3
21,1,1,5.17857142857143,1.44285714285714,3,0,17,21,4.98039215686275,1.3921568627451,2,2,0.2651352,17,3
7,2,2,3.26206896551724,1.58423913043478,1,0,7,13,4.05882352941176,2.00980392156863,2,2,1.634693,13,1
28,2,2,3.24184782608696,1.73097826086957,1,0,28,8,4.03703703703704,1.1980198019802,NaN,2,2.105986,8,1
29,2,2,3.23641304347826,6.62228260869565,1,4,29,25,2.23529411764706,6.24752475247525,5,2,0.5464347,25,6
9,1,3,6.49038461538461,3.25271739130435,4,1,33,9,6.12037037037037,3.54455445544554,3,2,1.268425,33,6
1,3,3,3.25,5.19310344827586,1,3,4,1,3.55882352941176,5.33333333333333,NaN,2,2.415556,4,2
14,1,2,4.46206896551724,3.24728260869565,2,1,14,16,4.21782178217822,4.22222222222222,3,2,0.180086,16,3
18,3,2,5.18620689655172,1.44285714285714,3,0,18,21,5.2037037037037,1.3921568627451,NaN,2,0.04193035,21,1
13,1,3,5.2,1.58423913043478,3,0,11,13,5.94059405940594,2.00980392156863,2,2,1.123904,11,3
10,4,3,1.82068965517241,5.19565217391304,0,3,30,10,1.67326732673267,5.85294117647059,1,2,1.593246,30,1
32,6,1,6.64423076923077,5.1929347826087,4,3,23,32,6.37623762376238,4.88235294117647,7,2,0.2129426,23,7
26,6,3,3.26206896551724,6.58967391304348,1,4,7,26,4.05882352941176,6.41176470588235,NaN,2,2.070816,7,2
31,1,1,4.46206896551724,3.25,2,1,14,31,4.21782178217822,2.90196078431373,NaN,2,2.483429,14,1
32,6,3,1,5.1929347826087,0,3,22,32,1.25490196078431,4.88235294117647,2,2,1.389712,22,1
