Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
27,NaN,3,3.23641304347826,6.56551724137931,1,4,29,27,2.23529411764706,6.11881188118812,NaN,1,0.008848353,29,2
10,5,1,6.49038461538461,5.19565217391304,4,3,33,10,6.12037037037037,5.85294117647059,5,1,0.1383378,33,NaN
19,1,3,4.44230769230769,4.45714285714286,2,2,36,19,4.89814814814815,4.66666666666667,4,1,1.267309,36,3
31,2,3,5.17857142857143,3.25,3,1,5,31,5.45098039215686,2.90196078431373,NaN,1,0.008986826,5,5
15,2,3,5.18620689655172,3.26896551724138,3,1,18,15,5.2037037037037,2.88235294117647,8,1,0.7762109,18,2
16,2,3,3.25,3.24728260869565,1,1,4,16,3.55882352941176,4.22222222222222,5,1,0.7752671,4,2
6,7,3,6.82758620689655,5.19285714285714,4,3,24,6,6.31372549019608,4.83333333333333,7,1,0.3894946,24,9
4,2,2,3.25,3.25,1,1,4,31,3.55882352941176,2.90196078431373,NaN,1,3.832618,31,2
12,3,2,1.82068965517241,6.62228260869565,0,4,12,25,2.13725490196078,6.24752475247525,8,1,1.278473,25,9
22,1,2,1,1.51724137931034,0,0,22,35,1.25490196078431,1.40196078431373,2,1,1.396481,35,1
14,3,2,4.46206896551724,1.58423913043478,2,0,14,13,4.21782178217822,2.00980392156863,NaN,1,0.09388894,13,1
26,9,1,5.17857142857143,6.58967391304348,3,4,17,26,4.98039215686275,6.41176470588235,5,1,0.2713134,17,3
3,8,2,6.49728260869565,3.24728260869565,4,1,3,16,6.32352941176471,4.22222222222222,8,1,0.3609731,16,2
19,1,1,1.82068965517241,4.45714285714286,0,2,30,19,1.67326732673267,4.66666666666667,5,1,0.7542231,30,2
17,3,2,5.17857142857143,3.26896551724138,3,1,17,15,4.98039215686275,2.88235294117647,NaN,1,0.07407897,15,2
10,5,3,1.82068965517241,5.19565217391304,0,3,30,10,1.67326732673267,5.85294117647059,4,1,0.2385181,30,2
9,1,1,4.44230769230769,3.25271739130435,2,1,36,9,4.89814814814815,3.54455445544554,3,1,0.2903154,36,3
34,9,3,5.2,6.50961538461539,3,4,11,34,5.94059405940594,6.1078431372549,5,1,0.451971,11,4
6,7,1,3.24184782608696,5.19285714285714,1,3,28,6,4.03703703703704,4.83333333333333,3,1,0.2441173,28,3
35,1,1,1.45714285714286,1.51724137931034,0,0,20,35,1.97058823529412,1.40196078431373,2,1,0.5325267,20,1
1,3,1,6.64423076923077,5.19310344827586,4,3,23,1,6.37623762376238,5.33333333333333,8,1,0.5119097,23,NaN
27,NaN,1,6.82758620689655,6.56551724137931,4,4,24,27,6.31372549019608,6.11881188118812,9,1,0.5707628,24,9
1,3,3,1,5.19310344827586,0,3,22,1,1.25490196078431,5.33333333333333,3,1,0.2914269,22,1
16,2,1,5.17857142857143,3.24728260869565,3,1,5,16,5.45098039215686,4.22222222222222,5,1,0.2382161,5,5
20,1,2,1.45714285714286,5.19310344827586,0,3,20,1,1.97058823529412,5.33333333333333,2,1,0.2247688,1,3
30,2,2,1.82068965517241,3.25271739130435,0,1,30,9,1.67326732673267,3.54455445544554,2,1,0.3111155,9,1
15,2,1,4.46206896551724,3.26896551724138,2,1,14,15,4.21782178217822,2.88235294117647,4,1,0.7303213,14,3
23,NaN,2,6.64423076923077,4.45,4,2,23,2,6.37623762376238,4.75247524752475,3,1,0.5385027,2,3
21,1,1,3.25,1.44285714285714,1,0,4,21,3.55882352941176,1.3921568627451,2,1,0.3820456,4,2
34,9,1,1.82068965517241,6.50961538461539,0,4,12,34,2.13725490196078,6.1078431372549,3,1,0.2178403,12,3
29,2,2,3.23641304347826,5.19285714285714,1,3,29,6,2.23529411764706,4.83333333333333,5,1,0.5181382,6,7
25,9,3,3.26206896551724,6.62228260869565,1,4,7,25,4.05882352941176,6.24752475247525,8,1,0.2900986,7,2
