Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
5,1,2,5.17857142857143,1.58423913043478,3,0,5,13,5.45098039215686,2.00980392156863,2,2,3.784885,13,1
22,1,2,1,5.19285714285714,0,3,22,6,1.25490196078431,4.83333333333333,4,2,5.083766,6,9
34,9,3,5.18620689655172,6.50961538461539,3,4,18,34,5.2037037037037,6.1078431372549,6,2,1.488622,18,5
10,8,3,3.24184782608696,5.19565217391304,1,3,28,10,4.03703703703704,5.85294117647059,6,2,0.8622506,28,6
16,6,3,1.45714285714286,3.24728260869565,0,1,20,16,1.97058823529412,4.22222222222222,1,2,0.4303101,20,1
9,6,1,5.18620689655172,3.25271739130435,3,1,18,9,5.2037037037037,3.54455445544554,7,2,1.851118,18,5
32,8,1,1.82068965517241,5.1929347826087,0,3,30,32,1.67326732673267,4.88235294117647,1,2,4.329871,30,1
6,9,3,6.64423076923077,5.19285714285714,4,3,23,6,6.37623762376238,4.83333333333333,8,2,0.4798015,23,9
11,9,2,5.2,4.45714285714286,3,2,11,19,5.94059405940594,4.66666666666667,2,2,4.870641,19,6
27,9,3,6.82758620689655,6.56551724137931,4,4,24,27,6.31372549019608,6.11881188118812,9,2,1.265386,24,9
12,1,2,1.82068965517241,5.19310344827586,0,3,12,1,2.13725490196078,5.33333333333333,7,2,4.321478,1,9
35,1,3,3.25,1.51724137931034,1,0,4,35,3.55882352941176,1.40196078431373,1,2,0.2553617,4,6
33,9,2,6.49038461538461,5.1929347826087,4,3,33,32,6.12037037037037,4.88235294117647,3,2,2.683098,32,8
2,6,1,5.17857142857143,4.45,3,2,17,2,4.98039215686275,4.75247524752475,3,2,3.961891,17,6
26,9,3,3.23641304347826,6.58967391304348,1,4,29,26,2.23529411764706,6.41176470588235,6,2,1.488564,29,9
27,9,1,3.24184782608696,6.56551724137931,1,4,28,27,4.03703703703704,6.11881188118812,7,2,1.831638,28,6
34,9,1,4.46206896551724,6.50961538461539,2,4,14,34,4.21782178217822,6.1078431372549,1,2,0.9459582,14,5
1,9,1,5.2,5.19310344827586,3,3,11,1,5.94059405940594,5.33333333333333,7,2,0.4538687,11,9
21,1,1,6.49728260869565,1.44285714285714,4,0,3,21,6.32352941176471,1.3921568627451,8,2,0.07189868,3,9
17,6,2,5.17857142857143,6.50961538461539,3,4,17,34,4.98039215686275,6.1078431372549,8,2,0.2631879,34,9
18,5,2,5.18620689655172,4.45,3,2,18,2,5.2037037037037,4.75247524752475,3,2,1.870852,2,6
36,6,2,4.44230769230769,6.62228260869565,2,4,36,25,4.89814814814815,6.24752475247525,7,2,0.3158346,25,9
20,1,2,1.45714285714286,1.73097826086957,0,0,20,8,1.97058823529412,1.1980198019802,1,2,1.045141,8,1
16,6,1,1,3.24728260869565,0,1,22,16,1.25490196078431,4.22222222222222,1,2,0.3073277,22,1
2,6,3,4.46206896551724,4.45,2,2,14,2,4.21782178217822,4.75247524752475,6,2,0.4477866,14,5
31,1,3,5.2,3.25,3,1,11,31,5.94059405940594,2.90196078431373,4,2,0.9035753,11,9
6,9,1,1.45714285714286,5.19285714285714,0,3,20,6,1.97058823529412,4.83333333333333,1,2,0.2725896,20,1
29,9,2,3.23641304347826,6.56551724137931,1,4,29,27,2.23529411764706,6.11881188118812,7,2,0.02003014,27,9
15,5,1,4.44230769230769,3.26896551724138,2,1,36,15,4.89814814814815,2.88235294117647,1,2,0.5833634,36,6
28,6,2,3.24184782608696,6.58967391304348,1,4,28,26,4.03703703703704,6.41176470588235,9,2,0.3623708,26,9
19,6,1,3.26206896551724,4.45714285714286,1,2,7,19,4.05882352941176,4.66666666666667,3,2,1.592031,7,6
31,1,1,1.82068965517241,3.25,0,1,12,31,2.13725490196078,2.90196078431373,1,2,0.03459817,12,1
