Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
31,1,3,1.82068965517241,3.25,0,1,30,31,1.67326732673267,2.90196078431373,4,2,1.472489,30,1
11,9,2,5.2,6.62228260869565,3,4,11,25,5.94059405940594,6.24752475247525,7,2,0.8548344,25,8
20,1,2,1.45714285714286,6.58967391304348,0,4,20,26,1.97058823529412,6.41176470588235,7,2,1.846846,26,8
5,7,2,5.17857142857143,1.58423913043478,3,0,5,13,5.45098039215686,2.00980392156863,6,2,1.209476,13,1
7,3,2,3.26206896551724,1.51724137931034,1,0,7,35,4.05882352941176,1.40196078431373,3,2,1.915818,35,1
34,9,1,6.82758620689655,6.50961538461539,4,4,24,34,6.31372549019608,6.1078431372549,8,2,1.150255,24,8
32,7,3,3.24184782608696,5.1929347826087,1,3,28,32,4.03703703703704,4.88235294117647,6,2,2.317798,28,3
1,8,1,5.18620689655172,5.19310344827586,3,3,18,1,5.2037037037037,5.33333333333333,4,2,1.6353,18,1
15,7,3,3.25,3.26896551724138,1,1,4,15,3.55882352941176,2.88235294117647,7,2,2.181976,4,7
21,1,1,1.45714285714286,1.44285714285714,0,0,20,21,1.97058823529412,1.3921568627451,3,2,3.427595,20,1
35,1,1,1.82068965517241,1.51724137931034,0,0,12,35,2.13725490196078,1.40196078431373,5,2,1.384528,12,5
19,5,3,6.82758620689655,4.45714285714286,4,2,24,19,6.31372549019608,4.66666666666667,7,2,1.965974,24,8
9,3,1,1.82068965517241,3.25271739130435,0,1,30,9,1.67326732673267,3.54455445544554,5,2,2.597673,30,1
29,5,2,3.23641304347826,4.45714285714286,1,2,29,19,2.23529411764706,4.66666666666667,7,2,0.7257972,19,5
23,8,2,6.64423076923077,1.73097826086957,4,0,23,8,6.37623762376238,1.1980198019802,5,2,0.9412281,8,1
32,7,1,3.23641304347826,5.1929347826087,1,3,29,32,2.23529411764706,4.88235294117647,8,2,0.8985247,29,5
2,7,3,3.26206896551724,4.45,1,2,7,2,4.05882352941176,4.75247524752475,8,2,0.9648543,7,3
