Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
28,1,2,3.24184782608696,6.50961538461539,1,4,28,34,4.03703703703704,6.1078431372549,8,2,2.267147,34,8
13,4,3,6.49728260869565,1.58423913043478,4,0,3,13,6.32352941176471,2.00980392156863,7,2,1.565649,3,8
10,8,1,5.17857142857143,5.19565217391304,3,3,17,10,4.98039215686275,5.85294117647059,6,2,1.295911,17,5
26,7,3,1,6.58967391304348,0,4,22,26,1.25490196078431,6.41176470588235,8,2,0.7410538,22,1
12,3,2,1.82068965517241,4.45,0,2,12,2,2.13725490196078,4.75247524752475,6,2,1.153414,2,6
19,1,1,3.24184782608696,4.45714285714286,1,2,28,19,4.03703703703704,4.66666666666667,8,2,3.330069,28,1
27,8,3,5.18620689655172,6.56551724137931,3,4,18,27,5.2037037037037,6.11881188118812,8,2,0.1090412,18,5
8,1,1,1,1.73097826086957,0,0,22,8,1.25490196078431,1.1980198019802,6,2,0.8543011,22,1
31,1,1,6.49038461538461,3.25,4,1,33,31,6.12037037037037,2.90196078431373,8,2,3.254159,33,8
3,8,2,6.49728260869565,3.26896551724138,4,1,3,15,6.32352941176471,2.88235294117647,5,2,0.874042,15,1
2,6,1,5.2,4.45,3,2,11,2,5.94059405940594,4.75247524752475,6,2,0.4882698,11,6
1,7,3,5.17857142857143,5.19310344827586,3,3,17,1,4.98039215686275,5.33333333333333,6,2,1.516933,17,5
33,8,2,6.49038461538461,3.25271739130435,4,1,33,9,6.12037037037037,3.54455445544554,5,2,0.5474377,9,5
35,1,3,5.2,1.51724137931034,3,0,11,35,5.94059405940594,1.40196078431373,3,2,0.6074635,11,6
4,5,2,3.25,3.24728260869565,1,1,4,16,3.55882352941176,4.22222222222222,7,2,0.5920695,16,6
15,1,1,5.17857142857143,3.26896551724138,3,1,5,15,5.45098039215686,2.88235294117647,7,2,0.1540729,5,6
6,7,3,6.49038461538461,5.19285714285714,4,3,33,6,6.12037037037037,4.83333333333333,8,2,0.2510185,33,8
21,1,3,6.64423076923077,1.44285714285714,4,0,23,21,6.37623762376238,1.3921568627451,3,2,5.003934,23,8
10,8,3,4.46206896551724,5.19565217391304,2,3,14,10,4.21782178217822,5.85294117647059,8,2,0.1371629,14,6
6,7,1,4.44230769230769,5.19285714285714,2,3,36,6,4.89814814814815,4.83333333333333,5,2,0.806983,36,4
30,1,2,1.82068965517241,5.19310344827586,0,3,30,1,1.67326732673267,5.33333333333333,7,1,1.295425,1,7
9,5,3,5.17857142857143,3.25271739130435,3,1,5,9,5.45098039215686,3.54455445544554,6,1,0.6224364,5,6
10,8,1,6.49038461538461,5.19565217391304,4,3,33,10,6.12037037037037,5.85294117647059,8,1,0.9799346,33,8
15,1,1,6.64423076923077,3.26896551724138,4,1,23,15,6.37623762376238,2.88235294117647,8,1,2.975809,23,8
3,8,2,6.49728260869565,5.19285714285714,4,3,3,6,6.32352941176471,4.83333333333333,6,1,1.707356,6,7
18,5,2,5.18620689655172,4.45,3,2,18,2,5.2037037037037,4.75247524752475,7,1,1.245043,2,6
26,7,3,5.2,6.58967391304348,3,4,11,26,5.94059405940594,6.41176470588235,7,1,0.7625854,11,6
25,7,3,5.18620689655172,6.62228260869565,3,4,18,25,5.2037037037037,6.24752475247525,8,1,1.878009,18,5
1,7,1,4.44230769230769,5.19310344827586,2,3,36,1,4.89814814814815,5.33333333333333,5,1,0.8277157,36,4
2,6,3,4.46206896551724,4.45,2,2,14,2,4.21782178217822,4.75247524752475,6,1,0.6293467,14,6
34,8,3,3.23641304347826,6.50961538461539,1,4,29,34,2.23529411764706,6.1078431372549,8,1,0.1978637,29,1
1,7,3,6.49038461538461,5.19310344827586,4,3,33,1,6.12037037037037,5.33333333333333,8,1,0.7677264,33,8
21,1,3,1.82068965517241,1.44285714285714,0,0,12,21,2.13725490196078,1.3921568627451,3,1,0.3329975,12,3
20,1,2,1.45714285714286,3.26896551724138,0,1,20,15,1.97058823529412,2.88235294117647,4,1,1.499008,15,1
27,8,1,1.82068965517241,6.56551724137931,0,4,30,27,1.67326732673267,6.11881188118812,1,1,1.070006,30,1
24,8,2,6.82758620689655,5.1929347826087,4,3,24,32,6.31372549019608,4.88235294117647,8,1,0.7546939,32,7
13,4,1,1,1.58423913043478,0,0,22,13,1.25490196078431,2.00980392156863,1,1,3.473506,22,1
4,5,2,3.25,3.25271739130435,1,1,4,9,3.55882352941176,3.54455445544554,2,1,0.9675421,9,5
32,7,3,3.24184782608696,5.1929347826087,1,3,28,32,4.03703703703704,4.88235294117647,8,1,4.934785,28,1
33,8,2,6.49038461538461,6.56551724137931,4,4,33,27,6.12037037037037,6.11881188118812,8,1,1.420231,27,8
16,6,3,6.64423076923077,3.24728260869565,4,1,23,16,6.37623762376238,4.22222222222222,8,1,0.25715,23,8
17,5,2,5.17857142857143,6.62228260869565,3,4,17,25,4.98039215686275,6.24752475247525,8,1,1.119724,25,7
22,1,2,1,3.24728260869565,0,1,22,16,1.25490196078431,4.22222222222222,3,1,2.894275,16,6
19,1,1,3.24184782608696,4.45714285714286,1,2,28,19,4.03703703703704,4.66666666666667,4,1,2.616026,28,1
5,6,2,5.17857142857143,3.25,3,1,5,31,5.45098039215686,2.90196078431373,4,1,4.675406,31,1
23,8,2,6.64423076923077,1.58423913043478,4,0,23,13,6.37623762376238,2.00980392156863,5,1,1.301594,13,4
9,5,1,6.49728260869565,3.25271739130435,4,1,3,9,6.32352941176471,3.54455445544554,8,1,0.4430905,3,8
8,1,3,3.26206896551724,1.73097826086957,1,0,7,8,4.05882352941176,1.1980198019802,3,1,1.237059,7,5
