Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
5,3,2,5.17857142857143,1.58423913043478,3,0,5,13,5.45098039215686,2.00980392156863,3,2,2.35422,13,4
22,1,2,1,5.19285714285714,0,3,22,6,1.25490196078431,4.83333333333333,9,2,1.298377,6,6
34,9,3,5.18620689655172,6.50961538461539,3,4,18,34,5.2037037037037,6.1078431372549,6,2,2.973955,18,3
10,7,3,3.24184782608696,5.19565217391304,1,3,28,10,4.03703703703704,5.85294117647059,9,2,1.834555,28,3
16,2,3,1.45714285714286,3.24728260869565,0,1,20,16,1.97058823529412,4.22222222222222,2,2,1.708229,20,1
9,3,1,5.18620689655172,3.25271739130435,3,1,18,9,5.2037037037037,3.54455445544554,5,2,1.544637,18,3
32,5,1,1.82068965517241,5.1929347826087,0,3,30,32,1.67326732673267,4.88235294117647,2,2,0.3829726,30,1
6,6,3,6.64423076923077,5.19285714285714,4,3,23,6,6.37623762376238,4.83333333333333,9,2,0.9904135,23,9
11,7,2,5.2,4.45714285714286,3,2,11,19,5.94059405940594,4.66666666666667,4,2,2.295386,19,5
27,9,3,6.82758620689655,6.56551724137931,4,4,24,27,6.31372549019608,6.11881188118812,8,2,0.2431429,24,9
12,3,2,1.82068965517241,5.19310344827586,0,3,12,1,2.13725490196078,5.33333333333333,8,2,0.8584449,1,7
35,2,3,3.25,1.51724137931034,1,0,4,35,3.55882352941176,1.40196078431373,1,2,0.9561601,4,6
33,8,2,6.49038461538461,5.1929347826087,4,3,33,32,6.12037037037037,4.88235294117647,4,2,1.259713,32,5
2,6,1,5.17857142857143,4.45,3,2,17,2,4.98039215686275,4.75247524752475,7,2,0.3096711,17,7
26,8,3,3.23641304347826,6.58967391304348,1,4,29,26,2.23529411764706,6.41176470588235,8,2,0.2331175,29,5
27,9,1,3.24184782608696,6.56551724137931,1,4,28,27,4.03703703703704,6.11881188118812,6,2,0.9859716,28,3
34,9,1,4.46206896551724,6.50961538461539,2,4,14,34,4.21782178217822,6.1078431372549,3,2,1.395977,14,4
1,7,1,5.2,5.19310344827586,3,3,11,1,5.94059405940594,5.33333333333333,8,2,0.4953008,11,7
21,1,1,6.49728260869565,1.44285714285714,4,0,3,21,6.32352941176471,1.3921568627451,9,2,1.01805,3,8
17,7,2,5.17857142857143,6.50961538461539,3,4,17,34,4.98039215686275,6.1078431372549,8,2,1.343275,34,9
18,3,2,5.18620689655172,4.45,3,2,18,2,5.2037037037037,4.75247524752475,6,2,1.073777,2,6
36,5,2,4.44230769230769,6.62228260869565,2,4,36,25,4.89814814814815,6.24752475247525,8,2,0.5263246,25,9
20,1,2,1.45714285714286,1.73097826086957,0,0,20,8,1.97058823529412,1.1980198019802,1,2,0.85336,8,1
16,2,1,1,3.24728260869565,0,1,22,16,1.25490196078431,4.22222222222222,1,2,3.894246,22,1
2,6,3,4.46206896551724,4.45,2,2,14,2,4.21782178217822,4.75247524752475,5,2,0.8835631,14,4
31,5,3,5.2,3.25,3,1,11,31,5.94059405940594,2.90196078431373,5,2,2.063137,11,7
6,6,1,1.45714285714286,5.19285714285714,0,3,20,6,1.97058823529412,4.83333333333333,1,2,2.190179,20,1
29,5,2,3.23641304347826,6.56551724137931,1,4,29,27,2.23529411764706,6.11881188118812,8,2,0.1462807,27,9
15,4,1,4.44230769230769,3.26896551724138,2,1,36,15,4.89814814814815,2.88235294117647,6,2,0.4575677,36,5
28,3,2,3.24184782608696,6.58967391304348,1,4,28,26,4.03703703703704,6.41176470588235,8,2,0.3630802,26,8
19,5,1,3.26206896551724,4.45714285714286,1,2,7,19,4.05882352941176,4.66666666666667,2,2,0.6678519,7,3
31,5,1,1.82068965517241,3.25,0,1,12,31,2.13725490196078,2.90196078431373,4,2,0.4949403,12,3
13,4,1,3.25,1.58423913043478,1,0,4,13,3.55882352941176,2.00980392156863,4,2,1.69278,4,6
8,1,3,1,1.73097826086957,0,0,22,8,1.25490196078431,1.1980198019802,1,2,1.043468,22,1
10,7,1,3.23641304347826,5.19565217391304,1,3,29,10,2.23529411764706,5.85294117647059,5,2,1.063421,29,5
25,9,1,6.49038461538461,6.62228260869565,4,4,33,25,6.12037037037037,6.24752475247525,8,2,0.1885809,33,8
21,1,3,5.17857142857143,1.44285714285714,3,0,5,21,5.45098039215686,1.3921568627451,2,2,1.06629,5,3
14,4,2,4.46206896551724,3.25271739130435,2,1,14,9,4.21782178217822,3.54455445544554,2,2,0.7636357,9,3
23,9,2,6.64423076923077,3.24728260869565,4,1,23,16,6.37623762376238,4.22222222222222,2,2,0.07880005,16,2
7,3,2,3.26206896551724,3.25,1,1,7,31,4.05882352941176,2.90196078431373,3,2,1.467571,31,5
13,4,3,6.49728260869565,1.58423913043478,4,0,3,13,6.32352941176471,2.00980392156863,8,2,0.4800481,3,8
35,2,1,5.17857142857143,1.51724137931034,3,0,5,35,5.45098039215686,1.40196078431373,5,2,1.29048,5,3
32,5,3,4.44230769230769,5.1929347826087,2,3,36,32,4.89814814814815,4.88235294117647,8,2,0.09318476,36,5
8,1,1,6.64423076923077,1.73097826086957,4,0,23,8,6.37623762376238,1.1980198019802,9,2,0.03466972,23,9
26,8,1,6.82758620689655,6.58967391304348,4,4,24,26,6.31372549019608,6.41176470588235,9,2,0.1505611,24,9
30,1,2,1.82068965517241,3.26896551724138,0,1,30,15,1.67326732673267,2.88235294117647,3,2,0.4202437,15,4
24,9,2,6.82758620689655,5.19565217391304,4,3,24,10,6.31372549019608,5.85294117647059,6,2,0.487957,10,7
15,4,3,6.49038461538461,3.26896551724138,4,1,33,15,6.12037037037037,2.88235294117647,3,2,0.8373453,33,8
9,3,3,5.17857142857143,3.25271739130435,3,1,17,9,4.98039215686275,3.54455445544554,4,2,0.4593029,17,7
1,7,3,3.26206896551724,5.19310344827586,1,3,7,1,4.05882352941176,5.33333333333333,3,2,0.09468191,7,3
25,9,3,1.82068965517241,6.62228260869565,0,4,30,25,1.67326732673267,6.24752475247525,2,2,0.1157038,30,1
3,8,2,6.49728260869565,1.51724137931034,4,0,3,35,6.32352941176471,1.40196078431373,1,2,1.18607,35,2
4,6,2,3.25,1.44285714285714,1,0,4,21,3.55882352941176,1.3921568627451,1,2,0.1161966,21,1
19,5,3,1.82068965517241,4.45714285714286,0,2,12,19,2.13725490196078,4.66666666666667,3,2,0.3316022,12,3
