Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
27,9,3,3.23641304347826,6.56551724137931,1,4,29,27,2.23529411764706,6.11881188118812,6,1,0.4969119,29,5
10,9,1,6.49038461538461,5.19565217391304,4,3,33,10,6.12037037037037,5.85294117647059,9,1,0.1679063,33,9
19,8,3,4.44230769230769,4.45714285714286,2,2,36,19,4.89814814814815,4.66666666666667,8,1,0.1232112,36,5
31,1,3,5.17857142857143,3.25,3,1,5,31,5.45098039215686,2.90196078431373,5,1,0.1762271,5,8
15,5,3,5.18620689655172,3.26896551724138,3,1,18,15,5.2037037037037,2.88235294117647,2,1,0.4045562,18,8
16,5,3,3.25,3.24728260869565,1,1,4,16,3.55882352941176,4.22222222222222,5,1,1.10887,4,6
6,8,3,6.82758620689655,5.19285714285714,4,3,24,6,6.31372549019608,4.83333333333333,8,1,0.4349574,24,9
4,6,2,3.25,3.25,1,1,4,31,3.55882352941176,2.90196078431373,1,1,0.4511255,31,1
12,5,2,1.82068965517241,6.62228260869565,0,4,12,25,2.13725490196078,6.24752475247525,9,1,0.4125453,25,9
22,5,2,1,1.51724137931034,0,0,22,35,1.25490196078431,1.40196078431373,8,1,0.4696554,35,3
14,5,2,4.46206896551724,1.58423913043478,2,0,14,13,4.21782178217822,2.00980392156863,4,1,5.297952,13,5
26,9,1,5.17857142857143,6.58967391304348,3,4,17,26,4.98039215686275,6.41176470588235,6,1,1.627312,17,7
3,9,2,6.49728260869565,3.24728260869565,4,1,3,16,6.32352941176471,4.22222222222222,6,1,3.468845,16,5
19,8,1,1.82068965517241,4.45714285714286,0,2,30,19,1.67326732673267,4.66666666666667,5,1,3.775541,30,1
17,7,2,5.17857142857143,3.26896551724138,3,1,17,15,4.98039215686275,2.88235294117647,2,1,1.645427,15,5
10,9,3,1.82068965517241,5.19565217391304,0,3,30,10,1.67326732673267,5.85294117647059,1,1,2.877578,30,1
9,5,1,4.44230769230769,3.25271739130435,2,1,36,9,4.89814814814815,3.54455445544554,5,1,1.740684,36,5
34,9,3,5.2,6.50961538461539,3,4,11,34,5.94059405940594,6.1078431372549,9,1,2.113074,11,9
6,8,1,3.24184782608696,5.19285714285714,1,3,28,6,4.03703703703704,4.83333333333333,9,1,2.898154,28,5
35,3,1,1.45714285714286,1.51724137931034,0,0,20,35,1.97058823529412,1.40196078431373,1,1,1.199076,20,1
1,9,1,6.64423076923077,5.19310344827586,4,3,23,1,6.37623762376238,5.33333333333333,9,1,0.7027985,23,9
27,9,1,6.82758620689655,6.56551724137931,4,4,24,27,6.31372549019608,6.11881188118812,9,1,0.6136769,24,9
1,9,3,1,5.19310344827586,0,3,22,1,1.25490196078431,5.33333333333333,7,1,1.735335,22,5
16,5,1,5.17857142857143,3.24728260869565,3,1,5,16,5.45098039215686,4.22222222222222,6,1,4.653091,5,8
20,1,2,1.45714285714286,5.19310344827586,0,3,20,1,1.97058823529412,5.33333333333333,1,1,1.360107,1,9
30,1,2,1.82068965517241,3.25271739130435,0,1,30,9,1.67326732673267,3.54455445544554,1,1,0.1694085,9,5
15,5,1,4.46206896551724,3.26896551724138,2,1,14,15,4.21782178217822,2.88235294117647,2,1,3.836299,14,5
23,9,2,6.64423076923077,4.45,4,2,23,2,6.37623762376238,4.75247524752475,9,1,0.2358857,2,8
21,1,1,3.25,1.44285714285714,1,0,4,21,3.55882352941176,1.3921568627451,1,1,0.4499268,4,6
34,9,1,1.82068965517241,6.50961538461539,0,4,12,34,2.13725490196078,6.1078431372549,9,1,0.2870823,12,5
29,5,2,3.23641304347826,5.19285714285714,1,3,29,6,2.23529411764706,4.83333333333333,9,1,0.8513479,6,8
25,9,3,3.26206896551724,6.62228260869565,1,4,7,25,4.05882352941176,6.24752475247525,8,1,0.9544166,7,5
21,1,3,6.49728260869565,1.44285714285714,4,0,3,21,6.32352941176471,1.3921568627451,2,1,3.640518,3,9
9,5,3,6.49038461538461,3.25271739130435,4,1,33,9,6.12037037037037,3.54455445544554,7,1,2.537268,33,9
13,5,3,5.17857142857143,1.58423913043478,3,0,17,13,4.98039215686275,2.00980392156863,4,1,3.463784,17,7
8,1,3,1.82068965517241,1.73097826086957,0,0,12,8,2.13725490196078,1.1980198019802,1,1,1.183727,12,5
35,3,3,6.64423076923077,1.51724137931034,4,0,23,35,6.37623762376238,1.40196078431373,1,1,5.753568,23,9
11,9,2,5.2,1.73097826086957,3,0,11,8,5.94059405940594,1.1980198019802,2,1,2.981019,8,1
26,9,3,4.46206896551724,6.58967391304348,2,4,14,26,4.21782178217822,6.41176470588235,7,1,2.889639,14,5
31,1,1,6.49728260869565,3.25,4,1,3,31,6.32352941176471,2.90196078431373,6,1,2.071666,3,9
25,9,1,5.2,6.62228260869565,3,4,11,25,5.94059405940594,6.24752475247525,9,1,2.557758,11,9
2,8,3,1.45714285714286,4.45,0,2,20,2,1.97058823529412,4.75247524752475,3,1,2.696555,20,1
32,7,3,3.24184782608696,5.1929347826087,1,3,28,32,4.03703703703704,4.88235294117647,5,1,1.954229,28,5
2,8,1,1,4.45,0,2,22,2,1.25490196078431,4.75247524752475,4,1,9.144157,22,5
24,9,2,6.82758620689655,5.1929347826087,4,3,24,32,6.31372549019608,4.88235294117647,8,1,0.9824126,32,7
33,9,2,6.49038461538461,4.45714285714286,4,2,33,19,6.12037037037037,4.66666666666667,8,1,0.3280047,19,8
8,1,1,3.26206896551724,1.73097826086957,1,0,7,8,4.05882352941176,1.1980198019802,1,1,0.8128683,7,5
13,5,1,5.18620689655172,1.58423913043478,3,0,18,13,5.2037037037037,2.00980392156863,3,1,1.762779,18,8
28,5,2,3.24184782608696,6.56551724137931,1,4,28,27,4.03703703703704,6.11881188118812,7,1,2.291557,27,9
7,5,2,3.26206896551724,6.50961538461539,1,4,7,34,4.05882352941176,6.1078431372549,7,1,1.249265,34,9
36,5,2,4.44230769230769,5.19565217391304,2,3,36,10,4.89814814814815,5.85294117647059,8,1,1.553612,10,9
18,8,2,5.18620689655172,6.58967391304348,3,4,18,26,5.2037037037037,6.41176470588235,8,1,1.184324,26,9
32,7,1,3.23641304347826,5.1929347826087,1,3,29,32,2.23529411764706,4.88235294117647,8,1,0.653899,29,5
5,8,2,5.17857142857143,1.44285714285714,3,0,5,21,5.45098039215686,1.3921568627451,1,1,0.8504387,21,1
19,8,3,4.44230769230769,4.45714285714286,2,2,36,19,4.89814814814815,4.66666666666667,1,2,7.569184,36,5
2,8,3,6.49728260869565,4.45,4,2,3,2,6.32352941176471,4.75247524752475,9,2,0.3734787,3,9
34,9,1,3.23641304347826,6.50961538461539,1,4,29,34,2.23529411764706,6.1078431372549,8,2,1.840087,29,5
