Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16
31,6,3,1.82068965517241,3.25,0,1,30,31,1.67326732673267,2.90196078431373,3,2,1.092221,30,8
11,6,2,5.2,6.62228260869565,3,4,11,25,5.94059405940594,6.24752475247525,7,2,0.841505,25,7
20,2,2,1.45714285714286,6.58967391304348,0,4,20,26,1.97058823529412,6.41176470588235,5,2,0.1380481,26,6
5,6,2,5.17857142857143,1.58423913043478,3,0,5,13,5.45098039215686,2.00980392156863,4,2,0.9654641,13,5
7,3,2,3.26206896551724,1.51724137931034,1,0,7,35,4.05882352941176,1.40196078431373,1,2,1.234583,35,5
34,7,1,6.82758620689655,6.50961538461539,4,4,24,34,6.31372549019608,6.1078431372549,7,2,0.5538539,24,4
32,3,3,3.24184782608696,5.1929347826087,1,3,28,32,4.03703703703704,4.88235294117647,6,2,0.6064662,28,8
1,5,1,5.18620689655172,5.19310344827586,3,3,18,1,5.2037037037037,5.33333333333333,5,2,1.059439,18,8
15,1,3,3.25,3.26896551724138,1,1,4,15,3.55882352941176,2.88235294117647,3,2,1.29559,4,3
21,8,1,1.45714285714286,1.44285714285714,0,0,20,21,1.97058823529412,1.3921568627451,1,2,0.4416718,20,2
35,5,1,1.82068965517241,1.51724137931034,0,0,12,35,2.13725490196078,1.40196078431373,4,2,0.602747,12,2
19,5,3,6.82758620689655,4.45714285714286,4,2,24,19,6.31372549019608,4.66666666666667,5,2,1.390669,24,4
9,2,1,1.82068965517241,3.25271739130435,0,1,30,9,1.67326732673267,3.54455445544554,4,2,0.4788969,30,8
29,6,2,3.23641304347826,4.45714285714286,1,2,29,19,2.23529411764706,4.66666666666667,4,2,0.3667214,19,5
23,5,2,6.64423076923077,1.73097826086957,4,0,23,8,6.37623762376238,1.1980198019802,3,2,1.103734,8,2
32,3,1,3.23641304347826,5.1929347826087,1,3,29,32,2.23529411764706,4.88235294117647,5,2,1.044904,29,6
2,3,3,3.26206896551724,4.45,1,2,7,2,4.05882352941176,4.75247524752475,4,2,0.8515899,7,3
9,2,3,4.44230769230769,3.25271739130435,2,1,36,9,4.89814814814815,3.54455445544554,3,2,0.8468631,36,1
16,2,1,6.49728260869565,3.24728260869565,4,1,3,16,6.32352941176471,4.22222222222222,6,2,0.2194858,3,3
14,6,2,4.46206896551724,5.19310344827586,2,3,14,1,4.21782178217822,5.33333333333333,5,2,0.4173043,1,5
17,1,2,5.17857142857143,6.56551724137931,3,4,17,27,4.98039215686275,6.11881188118812,6,2,0.7824889,27,1
22,4,2,1,1.44285714285714,0,0,22,21,1.25490196078431,1.3921568627451,7,2,1.351609,21,8
